date,min,max,pm25,q1,q3,stdev,count
2022-05-26T00:00:00.000Z,0.5,4.47,1.12,0.9,1.42,0.503,511
2022-05-27T00:00:00.000Z,0.4,2.7,1.4,1.2,1.6,0.356,496
2022-05-28T00:00:00.000Z,0.6,2.29,1.1,0.9,1.4,0.367,543
2022-05-29T00:00:00.000Z,0.5,2,0.9,0.8,1,0.187,473
2022-05-30T00:00:00.000Z,0.5,2.88,1.1,0.95,1.3,0.384,467
2022-05-31T00:00:00.000Z,0.7,2.8,1.2,1,1.6,0.438,497
2022-06-01T00:00:00.000Z,0.6,4.03,1.4,0.9,2.2,0.73,504
2022-06-02T00:00:00.000Z,1.33,3.58,1.95,1.79,2.22,0.406,176
2022-06-03T00:00:00.000Z,1.38,24.5,1.95,1.7,3.9,2.742,310
2022-06-04T00:00:00.000Z,0.65,4.95,1.9,1.6,2.91,0.914,437
2022-06-05T00:00:00.000Z,0.6,52.2,3.07,2.73,3.4,6.181,462
2022-06-06T00:00:00.000Z,0.6,3.3,1.7,1.05,2.1,0.632,359
2022-06-07T00:00:00.000Z,0.5,3.25,1.5,1.1,2.5,0.757,543
2022-06-08T00:00:00.000Z,0.4,14.07,1,0.85,1.1,0.638,513
2022-06-09T00:00:00.000Z,0.2,10.15,0.7,0.4,0.8,0.743,508
2022-06-10T00:00:00.000Z,0.8,2.6,1.7,1.13,1.9,0.445,180
2022-06-15T00:00:00.000Z,1.4,4,2.63,2.1,3.3,0.677,141
2022-06-16T00:00:00.000Z,1.77,4.38,2.7,2.4,3.4,0.57,520
2022-06-17T00:00:00.000Z,1.9,3.8,2.8,2.5,3.05,0.355,439
2022-06-18T00:00:00.000Z,1.2,3.28,2,1.67,2.67,0.543,514
2022-06-19T00:00:00.000Z,1.25,2.63,1.83,1.6,2.04,0.28,466
2022-06-20T00:00:00.000Z,2.3,5.78,3.45,3.1,3.94,0.66,393
2022-06-21T00:00:00.000Z,0.9,5.18,3,2,3.4,1.014,363
2022-06-22T00:00:00.000Z,1.6,4.57,2.38,2.1,2.73,0.475,358
2022-06-23T00:00:00.000Z,0.8,2.8,1.5,1.3,1.7,0.29,318
2022-06-24T00:00:00.000Z,0.5,2.33,1,0.9,1.2,0.328,568
2022-06-25T00:00:00.000Z,0.3,1.1,0.5,0.5,0.6,0.154,579
2022-06-26T00:00:00.000Z,0.7,1.83,1.1,1,1.2,0.188,584
2022-06-27T00:00:00.000Z,1.52,465.77,3.2,2.1,3.88,24.976,563
2022-06-28T00:00:00.000Z,1.07,23.27,3.05,1.83,3.5,1.874,551
2022-06-29T00:00:00.000Z,1.12,181.87,3.29,1.9,4.17,11.821,554
2022-06-30T00:00:00.000Z,0.9,362.73,2.6,2.29,4.9,30.4,563
2022-07-01T00:00:00.000Z,0.28,459.83,1.33,0.7,1.9,28.189,570
2022-07-02T00:00:00.000Z,0.38,2.1,1,0.8,1.12,0.335,552
2022-07-03T00:00:00.000Z,1.3,2.9,1.8,1.63,2,0.271,550
2022-07-04T00:00:00.000Z,0.95,5.07,1.9,1.7,2.13,0.339,566
2022-07-05T00:00:00.000Z,0.5,2.37,1.1,0.8,1.75,0.494,541
2022-07-06T00:00:00.000Z,1.4,3.2,2.08,1.9,2.29,0.313,553
2022-07-07T00:00:00.000Z,1.87,3.87,2.5,2.29,2.83,0.347,377
2022-07-08T00:00:00.000Z,0.93,2.17,1.45,1.3,1.6,0.207,542
